Date,Time,Zone,Device,PPM,VOC
12/23/2021,04:11,Zone1,T2,407,1
12/23/2021,04:11,Zone1,T3,476,11
12/23/2021,04:11,Zone1,T4,567,25
12/23/2021,04:11,Zone2,T1,492,14
12/23/2021,04:11,Zone2,T2,410,1
12/23/2021,04:12,Zone1,T1,496,14
12/23/2021,04:12,Zone1,T2,427,4
12/23/2021,04:12,Zone1,T3,454,8
12/23/2021,04:12,Zone1,T4,611,32
12/23/2021,04:12,Zone2,T1,517,17
12/23/2021,04:12,Zone2,T2,475,11
12/23/2021,04:13,Zone1,T1,526,19
12/23/2021,04:13,Zone1,T2,444,6
12/23/2021,04:13,Zone1,T3,427,4
12/23/2021,04:13,Zone1,T4,567,25
12/23/2021,04:13,Zone2,T1,487,13
12/23/2021,04:13,Zone2,T2,403,0
12/23/2021,04:14,Zone1,T1,493,14
12/23/2021,04:14,Zone1,T2,427,4
12/23/2021,04:14,Zone1,T3,443,6
12/23/2021,04:14,Zone1,T4,597,30
12/23/2021,04:14,Zone2,T1,508,16
12/23/2021,04:14,Zone2,T2,481,12
12/23/2021,04:15,Zone1,T1,518,17
12/23/2021,04:15,Zone1,T2,444,6
12/23/2021,04:15,Zone1,T3,418,2
12/23/2021,04:15,Zone1,T4,577,26
12/23/2021,04:15,Zone2,T1,517,17
12/23/2021,04:15,Zone2,T2,441,6
12/23/2021,04:16,Zone1,T1,508,16
12/23/2021,04:16,Zone1,T2,435,5
12/23/2021,04:16,Zone1,T3,454,8
12/23/2021,04:16,Zone1,T4,615,32
12/23/2021,04:16,Zone2,T1,508,16
12/23/2021,04:16,Zone2,T2,464,9
12/23/2021,04:17,Zone1,T1,508,16
12/23/2021,04:17,Zone1,T2,442,6
12/23/2021,04:17,Zone1,T3,427,4
12/23/2021,04:17,Zone1,T4,584,28
12/23/2021,04:17,Zone2,T1,486,13
12/23/2021,04:17,Zone2,T2,477,11
12/23/2021,04:18,Zone1,T1,498,14
12/23/2021,04:18,Zone1,T2,418,2
12/23/2021,04:18,Zone1,T3,461,9
12/23/2021,04:18,Zone1,T4,564,24
12/23/2021,04:18,Zone2,T1,482,12
12/23/2021,04:18,Zone2,T2,457,8
12/23/2021,04:19,Zone1,T1,526,19
12/23/2021,04:19,Zone1,T2,447,7
12/23/2021,04:19,Zone1,T3,421,3
12/23/2021,04:19,Zone1,T4,533,20
12/23/2021,04:19,Zone2,T1,498,14
12/23/2021,04:19,Zone2,T2,481,12
12/23/2021,04:20,Zone1,T1,530,19
12/23/2021,04:20,Zone1,T2,447,7
12/23/2021,04:20,Zone1,T3,470,10
12/23/2021,04:20,Zone1,T4,560,24
12/23/2021,04:20,Zone2,T1,482,12
12/23/2021,04:20,Zone2,T2,426,3
12/23/2021,04:21,Zone1,T1,496,14
12/23/2021,04:21,Zone1,T2,466,10
12/23/2021,04:21,Zone1,T3,403,0
12/23/2021,04:21,Zone1,T4,572,26
12/23/2021,04:21,Zone2,T1,519,18
12/23/2021,04:21,Zone2,T2,477,11
12/23/2021,04:22,Zone1,T1,498,14
12/23/2021,04:22,Zone1,T2,461,9
12/23/2021,04:22,Zone1,T3,461,9
12/23/2021,04:22,Zone1,T4,548,22
12/23/2021,04:22,Zone2,T1,496,14
12/23/2021,04:22,Zone2,T2,416,2
12/23/2021,04:23,Zone1,T1,506,16
12/23/2021,04:23,Zone1,T2,411,1
12/23/2021,04:23,Zone1,T3,427,4
12/23/2021,04:23,Zone1,T4,588,28
12/23/2021,04:23,Zone2,T1,486,13
12/23/2021,04:23,Zone2,T2,464,9
12/23/2021,04:24,Zone1,T1,487,13
12/23/2021,04:24,Zone1,T2,461,9
12/23/2021,04:24,Zone1,T3,423,3
12/23/2021,04:24,Zone1,T4,545,22
12/23/2021,04:24,Zone2,T1,477,11
12/23/2021,04:24,Zone2,T2,403,0
12/23/2021,04:25,Zone1,T1,502,15
12/23/2021,04:25,Zone1,T2,466,10
12/23/2021,04:25,Zone1,T3,436,5
12/23/2021,04:25,Zone1,T4,596,29
12/23/2021,04:25,Zone2,T1,503,15
12/23/2021,04:25,Zone2,T2,477,11
12/23/2021,04:26,Zone1,T1,526,19
12/23/2021,04:26,Zone1,T2,414,2
12/23/2021,04:26,Zone1,T3,423,3
12/23/2021,04:26,Zone1,T4,552,23
12/23/2021,04:26,Zone2,T1,475,11
12/23/2021,04:26,Zone2,T2,416,2
12/23/2021,04:27,Zone1,T1,476,11
12/23/2021,04:27,Zone1,T2,442,6
12/23/2021,04:27,Zone1,T3,463,9
12/23/2021,04:27,Zone1,T4,574,26
12/23/2021,04:27,Zone2,T1,482,12
12/23/2021,04:27,Zone2,T2,464,9
12/23/2021,04:28,Zone1,T1,526,19
12/23/2021,04:28,Zone1,T2,447,7
12/23/2021,04:28,Zone1,T3,409,1
12/23/2021,04:28,Zone1,T4,580,27
12/23/2021,04:28,Zone2,T1,503,15
12/23/2021,04:28,Zone2,T2,462,9
12/23/2021,04:29,Zone1,T1,496,14
12/23/2021,04:29,Zone1,T2,480,12
12/23/2021,04:29,Zone1,T3,461,9
12/23/2021,04:29,Zone1,T4,572,26
12/23/2021,04:29,Zone2,T1,486,13
12/23/2021,04:29,Zone2,T2,464,9
12/23/2021,04:30,Zone1,T1,487,13
12/23/2021,04:30,Zone1,T2,447,7
12/23/2021,04:30,Zone1,T3,423,3
12/23/2021,04:30,Zone1,T4,561,24
12/23/2021,04:30,Zone2,T1,464,9
12/23/2021,04:30,Zone2,T2,400,0
12/23/2021,04:31,Zone1,T1,502,15
12/23/2021,04:31,Zone1,T2,442,6
12/23/2021,04:31,Zone1,T3,483,12
12/23/2021,04:31,Zone1,T4,548,22
12/23/2021,04:31,Zone2,T1,496,14
12/23/2021,04:31,Zone2,T2,400,0
12/23/2021,04:32,Zone1,T1,496,14
12/23/2021,04:32,Zone1,T2,427,4
12/23/2021,04:32,Zone1,T3,443,6
12/23/2021,04:32,Zone1,T4,597,30
12/23/2021,04:32,Zone2,T1,492,14
12/23/2021,04:32,Zone2,T2,400,0
12/23/2021,04:33,Zone1,T1,508,16
12/23/2021,04:33,Zone1,T2,405,0
12/23/2021,04:33,Zone1,T3,470,10
12/23/2021,04:33,Zone1,T4,561,24
12/23/2021,04:33,Zone2,T1,486,13
12/23/2021,04:33,Zone2,T2,400,0
12/23/2021,04:34,Zone1,T1,523,18
12/23/2021,04:34,Zone1,T2,442,6
12/23/2021,04:34,Zone1,T3,436,5
12/23/2021,04:34,Zone1,T4,567,25
12/23/2021,04:34,Zone2,T1,482,12
12/23/2021,04:34,Zone2,T2,400,0
12/23/2021,04:35,Zone1,T1,523,18
12/23/2021,04:35,Zone1,T2,446,7
12/23/2021,04:35,Zone1,T3,438,5
12/23/2021,04:35,Zone1,T4,530,19
12/23/2021,04:35,Zone2,T1,477,11
12/23/2021,04:35,Zone2,T2,400,0
12/23/2021,04:36,Zone1,T1,502,15
12/23/2021,04:36,Zone1,T2,457,8
12/23/2021,04:36,Zone1,T3,435,5
12/23/2021,04:36,Zone1,T4,605,31
12/23/2021,04:36,Zone2,T1,477,11
12/23/2021,04:36,Zone2,T2,400,0
12/23/2021,04:37,Zone1,T1,506,16
12/23/2021,04:37,Zone1,T2,452,7
12/23/2021,04:37,Zone1,T3,420,3
12/23/2021,04:37,Zone1,T4,542,21
12/23/2021,04:37,Zone2,T1,496,14
12/23/2021,04:37,Zone2,T2,400,0
12/23/2021,04:38,Zone1,T1,496,14
12/23/2021,04:38,Zone1,T2,462,9
12/23/2021,04:38,Zone1,T3,435,5
12/23/2021,04:38,Zone1,T4,581,27
12/23/2021,04:38,Zone2,T1,487,13
12/23/2021,04:38,Zone2,T2,400,0
12/23/2021,04:39,Zone1,T1,496,14
12/23/2021,04:39,Zone1,T2,457,8
12/23/2021,04:39,Zone1,T3,424,3
12/23/2021,04:39,Zone1,T4,542,21
12/23/2021,04:39,Zone2,T1,486,13
12/23/2021,04:39,Zone2,T2,400,0
12/23/2021,04:40,Zone1,T1,485,12
12/23/2021,04:40,Zone1,T2,457,8
12/23/2021,04:40,Zone1,T3,439,5
12/23/2021,04:40,Zone1,T4,591,29
12/23/2021,04:40,Zone2,T1,503,15
12/23/2021,04:40,Zone2,T2,400,0
12/23/2021,04:41,Zone1,T1,485,12
12/23/2021,04:41,Zone1,T2,462,9
12/23/2021,04:41,Zone1,T3,427,4
12/23/2021,04:41,Zone1,T4,530,19
12/23/2021,04:41,Zone2,T1,517,17
12/23/2021,04:41,Zone2,T2,400,0
12/23/2021,04:42,Zone1,T1,508,16
12/23/2021,04:42,Zone1,T2,439,5
12/23/2021,04:42,Zone1,T3,470,10
12/23/2021,04:42,Zone1,T4,578,27
12/23/2021,04:42,Zone2,T1,477,11
12/23/2021,04:42,Zone2,T2,400,0
12/23/2021,04:43,Zone1,T1,493,14
12/23/2021,04:43,Zone1,T2,473,11
12/23/2021,04:43,Zone1,T3,423,3
12/23/2021,04:43,Zone1,T4,529,19
12/23/2021,04:43,Zone2,T1,487,13
12/23/2021,04:43,Zone2,T2,400,0
12/23/2021,04:44,Zone1,T1,530,19
12/23/2021,04:44,Zone1,T2,446,7
12/23/2021,04:44,Zone1,T3,463,9
12/23/2021,04:44,Zone1,T4,537,20
12/23/2021,04:44,Zone2,T1,498,14
12/23/2021,04:44,Zone2,T2,400,0
12/23/2021,04:45,Zone1,T1,530,19
12/23/2021,04:45,Zone1,T2,425,3
12/23/2021,04:45,Zone1,T3,427,4
12/23/2021,04:45,Zone1,T4,564,24
12/23/2021,04:45,Zone2,T1,508,16
12/23/2021,04:45,Zone2,T2,400,0
12/23/2021,04:46,Zone1,T1,493,14
12/23/2021,04:46,Zone1,T2,456,8
12/23/2021,04:46,Zone1,T3,421,3
12/23/2021,04:46,Zone1,T4,546,22
12/23/2021,04:46,Zone2,T1,492,14
12/23/2021,04:46,Zone2,T2,400,0
12/23/2021,04:47,Zone1,T1,477,11
12/23/2021,04:47,Zone1,T2,475,11
12/23/2021,04:47,Zone2,T1,492,14
12/23/2021,04:47,Zone2,T2,400,0
12/23/2021,04:48,Zone1,T1,506,16
12/23/2021,04:48,Zone1,T2,436,5
12/23/2021,04:48,Zone1,T3,432,4
12/23/2021,04:48,Zone1,T4,552,23
12/23/2021,04:48,Zone2,T1,508,16
12/23/2021,04:48,Zone2,T2,400,0
12/23/2021,04:49,Zone1,T1,493,14
12/23/2021,04:49,Zone1,T2,483,12
12/23/2021,04:49,Zone1,T3,446,7
12/23/2021,04:49,Zone1,T4,551,23
12/23/2021,04:49,Zone2,T1,503,15
12/23/2021,04:49,Zone2,T2,400,0
12/23/2021,04:50,Zone1,T1,531,19
12/23/2021,04:50,Zone1,T2,461,9
12/23/2021,04:50,Zone1,T3,427,4
12/23/2021,04:50,Zone1,T4,531,19
12/23/2021,04:50,Zone2,T1,508,16
12/23/2021,04:50,Zone2,T2,400,0
12/23/2021,04:51,Zone1,T1,498,14
12/23/2021,04:51,Zone1,T2,501,15
12/23/2021,04:51,Zone1,T3,433,5
12/23/2021,04:51,Zone1,T4,600,30
12/23/2021,04:51,Zone2,T1,487,13
12/23/2021,04:51,Zone2,T2,400,0
12/23/2021,04:52,Zone1,T1,496,14
12/23/2021,04:52,Zone1,T2,488,13
12/23/2021,04:52,Zone1,T3,427,4
12/23/2021,04:52,Zone1,T4,530,19
12/23/2021,04:52,Zone2,T1,496,14
12/23/2021,04:52,Zone2,T2,400,0
12/23/2021,04:53,Zone1,T1,481,12
12/23/2021,04:53,Zone1,T2,439,5
12/23/2021,04:53,Zone1,T3,457,8
12/23/2021,04:53,Zone1,T4,548,22
12/23/2021,04:53,Zone2,T1,487,13
12/23/2021,04:53,Zone2,T2,400,0
12/23/2021,04:54,Zone1,T3,424,3
12/23/2021,04:54,Zone1,T4,548,22
12/23/2021,04:55,Zone1,T1,506,16
12/23/2021,04:55,Zone1,T2,482,12
12/23/2021,04:55,Zone2,T1,487,13
12/23/2021,04:55,Zone2,T2,400,0
12/23/2021,04:56,Zone1,T1,526,19
12/23/2021,04:56,Zone1,T2,451,7
12/23/2021,04:56,Zone1,T3,433,5
12/23/2021,04:56,Zone1,T4,574,26
12/23/2021,04:56,Zone2,T1,503,15
12/23/2021,04:56,Zone2,T2,400,0
12/23/2021,04:57,Zone1,T1,502,15
12/23/2021,04:57,Zone1,T2,463,9
12/23/2021,04:57,Zone1,T3,417,2
12/23/2021,04:57,Zone1,T4,515,17
12/23/2021,04:57,Zone2,T1,470,10
12/23/2021,04:57,Zone2,T2,400,0
12/23/2021,04:58,Zone1,T1,481,12
12/23/2021,04:58,Zone1,T2,486,13
12/23/2021,04:58,Zone1,T3,424,3
12/23/2021,04:58,Zone1,T4,543,21
12/23/2021,04:58,Zone2,T1,503,15
12/23/2021,04:58,Zone2,T2,400,0
12/23/2021,04:59,Zone1,T1,477,11
12/23/2021,04:59,Zone1,T2,470,10
12/23/2021,04:59,Zone1,T3,417,2
12/23/2021,04:59,Zone1,T4,495,14
12/23/2021,04:59,Zone2,T1,482,12
12/23/2021,04:59,Zone2,T2,400,0
12/23/2021,05:00,Zone1,T1,531,19
12/23/2021,05:00,Zone1,T2,416,2
12/23/2021,05:00,Zone1,T3,427,4
12/23/2021,05:00,Zone1,T4,536,20
12/23/2021,05:00,Zone2,T1,492,14
12/23/2021,05:00,Zone2,T2,400,0
12/23/2021,05:01,Zone1,T1,487,13
12/23/2021,05:01,Zone1,T2,486,13
12/23/2021,05:01,Zone1,T3,414,2
12/23/2021,05:01,Zone1,T4,514,17
12/23/2021,05:01,Zone2,T1,486,13
12/23/2021,05:01,Zone2,T2,400,0
12/23/2021,05:02,Zone1,T1,496,14
12/23/2021,05:02,Zone1,T2,492,14
12/23/2021,05:02,Zone1,T3,426,3
12/23/2021,05:02,Zone1,T4,561,24
12/23/2021,05:02,Zone2,T1,498,14
12/23/2021,05:02,Zone2,T2,400,0
12/23/2021,05:03,Zone1,T1,487,13
12/23/2021,05:03,Zone1,T2,416,2
12/23/2021,05:03,Zone1,T3,411,1
12/23/2021,05:03,Zone1,T4,531,19
12/23/2021,05:03,Zone2,T1,486,13
12/23/2021,05:03,Zone2,T2,400,0
12/23/2021,05:04,Zone1,T1,485,12
12/23/2021,05:04,Zone1,T2,482,12
12/23/2021,05:04,Zone1,T3,452,7
12/23/2021,05:04,Zone1,T4,578,27
12/23/2021,05:04,Zone2,T1,517,17
12/23/2021,05:04,Zone2,T2,400,0
12/23/2021,05:05,Zone1,T1,496,14
12/23/2021,05:05,Zone1,T2,476,11
12/23/2021,05:05,Zone2,T1,487,13
12/23/2021,05:05,Zone2,T2,400,0
12/23/2021,05:06,Zone1,T1,481,12
12/23/2021,05:06,Zone1,T2,466,10
12/23/2021,05:06,Zone1,T3,454,8
12/23/2021,05:06,Zone1,T4,518,17
12/23/2021,05:06,Zone2,T1,503,15
12/23/2021,05:06,Zone2,T2,400,0
12/23/2021,05:07,Zone1,T1,493,14
12/23/2021,05:07,Zone1,T2,491,13
12/23/2021,05:07,Zone1,T3,427,4
12/23/2021,05:07,Zone1,T4,527,19
12/23/2021,05:07,Zone2,T1,486,13
12/23/2021,05:07,Zone2,T2,400,0
12/23/2021,05:08,Zone1,T1,485,12
12/23/2021,05:08,Zone1,T2,491,13
12/23/2021,05:08,Zone1,T3,417,2
12/23/2021,05:08,Zone1,T4,496,14
12/23/2021,05:08,Zone2,T1,503,15
12/23/2021,05:08,Zone2,T2,400,0
12/23/2021,05:09,Zone1,T1,493,14
12/23/2021,05:09,Zone1,T2,481,12
12/23/2021,05:09,Zone1,T3,433,5
12/23/2021,05:09,Zone1,T4,572,26
12/23/2021,05:09,Zone2,T1,492,14
12/23/2021,05:09,Zone2,T2,400,0
12/23/2021,05:10,Zone1,T1,523,18
12/23/2021,05:10,Zone1,T2,497,14
12/23/2021,05:10,Zone1,T3,420,3
12/23/2021,05:10,Zone1,T4,485,12
12/23/2021,05:10,Zone2,T1,496,14
12/23/2021,05:10,Zone2,T2,400,0
12/23/2021,05:11,Zone1,T1,523,18
12/23/2021,05:11,Zone1,T2,460,9
12/23/2021,05:11,Zone1,T3,420,3
12/23/2021,05:11,Zone1,T4,556,23
12/23/2021,05:11,Zone2,T1,475,11
12/23/2021,05:11,Zone2,T2,400,0
12/23/2021,05:12,Zone1,T1,498,14
12/23/2021,05:12,Zone1,T2,455,8
12/23/2021,05:12,Zone1,T3,409,1
12/23/2021,05:12,Zone1,T4,524,18
12/23/2021,05:12,Zone2,T1,498,14
12/23/2021,05:12,Zone2,T2,400,0
12/23/2021,05:13,Zone1,T1,498,14
12/23/2021,05:13,Zone1,T2,487,13
12/23/2021,05:13,Zone1,T3,435,5
12/23/2021,05:13,Zone1,T4,537,20
12/23/2021,05:13,Zone2,T1,492,14
12/23/2021,05:13,Zone2,T2,400,0
12/23/2021,05:14,Zone1,T1,485,12
12/23/2021,05:14,Zone1,T2,482,12
12/23/2021,05:14,Zone1,T3,415,2
12/23/2021,05:14,Zone1,T4,523,18
12/23/2021,05:14,Zone2,T1,487,13
12/23/2021,05:14,Zone2,T2,400,0
12/23/2021,05:15,Zone1,T1,536,20
12/23/2021,05:15,Zone1,T2,443,6
12/23/2021,05:15,Zone1,T3,454,8
12/23/2021,05:15,Zone1,T4,481,12
12/23/2021,05:15,Zone2,T1,486,13
12/23/2021,05:15,Zone2,T2,400,0
12/23/2021,05:16,Zone1,T1,508,16
12/23/2021,05:16,Zone1,T2,495,14
12/23/2021,05:16,Zone1,T3,424,3
12/23/2021,05:16,Zone1,T4,529,19
12/23/2021,05:16,Zone2,T1,498,14
12/23/2021,05:16,Zone2,T2,400,0
12/23/2021,05:17,Zone1,T1,493,14
12/23/2021,05:17,Zone1,T2,478,11
12/23/2021,05:17,Zone1,T3,450,7
12/23/2021,05:17,Zone1,T4,503,15
12/23/2021,05:17,Zone2,T1,487,13
12/23/2021,05:17,Zone2,T2,400,0
12/23/2021,05:18,Zone1,T1,493,14
12/23/2021,05:18,Zone1,T2,435,5
12/23/2021,05:18,Zone1,T3,427,4
12/23/2021,05:18,Zone1,T4,545,22
12/23/2021,05:18,Zone2,T1,492,14
12/23/2021,05:18,Zone2,T2,400,0
12/23/2021,05:19,Zone1,T1,523,18
12/23/2021,05:19,Zone1,T2,460,9
12/23/2021,05:19,Zone1,T3,416,2
12/23/2021,05:19,Zone1,T4,495,14
12/23/2021,05:19,Zone2,T1,496,14
12/23/2021,05:19,Zone2,T2,400,0
12/23/2021,05:20,Zone1,T1,502,15
12/23/2021,05:20,Zone1,T2,478,11
12/23/2021,05:20,Zone1,T3,432,4
12/23/2021,05:20,Zone1,T4,551,23
12/23/2021,05:20,Zone2,T1,486,13
12/23/2021,05:20,Zone2,T2,400,0
12/23/2021,05:21,Zone1,T1,502,15
12/23/2021,05:21,Zone1,T2,473,11
12/23/2021,05:21,Zone1,T3,425,3
12/23/2021,05:21,Zone1,T4,493,14
12/23/2021,05:21,Zone2,T1,482,12
12/23/2021,05:21,Zone2,T2,400,0
12/23/2021,05:22,Zone1,T1,523,18
12/23/2021,05:22,Zone1,T2,472,10
12/23/2021,05:22,Zone1,T3,454,8
12/23/2021,05:22,Zone1,T4,564,24
12/23/2021,05:22,Zone2,T1,496,14
12/23/2021,05:22,Zone2,T2,400,0
12/23/2021,05:23,Zone1,T1,498,14
12/23/2021,05:23,Zone1,T2,477,11
12/23/2021,05:23,Zone1,T3,421,3
12/23/2021,05:23,Zone1,T4,515,17
12/23/2021,05:23,Zone2,T1,492,14
12/23/2021,05:23,Zone2,T2,400,0
12/23/2021,05:24,Zone1,T1,487,13
12/23/2021,05:24,Zone1,T2,446,7
12/23/2021,05:24,Zone1,T3,473,11
12/23/2021,05:24,Zone1,T4,561,24
12/23/2021,05:24,Zone2,T1,470,10
12/23/2021,05:24,Zone2,T2,400,0
12/23/2021,05:25,Zone1,T1,523,18
12/23/2021,05:25,Zone1,T2,472,10
12/23/2021,05:25,Zone1,T3,423,3
12/23/2021,05:25,Zone1,T4,488,13
12/23/2021,05:25,Zone2,T1,486,13
12/23/2021,05:25,Zone2,T2,400,0
12/23/2021,05:26,Zone1,T1,518,17
12/23/2021,05:26,Zone1,T2,463,9
12/23/2021,05:26,Zone1,T3,462,9
12/23/2021,05:26,Zone1,T4,482,12
12/23/2021,05:26,Zone2,T1,492,14
12/23/2021,05:26,Zone2,T2,400,0
12/23/2021,05:27,Zone1,T1,496,14
12/23/2021,05:27,Zone1,T2,483,12
12/23/2021,05:27,Zone1,T3,434,5
12/23/2021,05:27,Zone1,T4,508,16
12/23/2021,05:27,Zone2,T1,482,12
12/23/2021,05:27,Zone2,T2,400,0
12/23/2021,05:28,Zone1,T1,523,18
12/23/2021,05:28,Zone1,T2,461,9
12/23/2021,05:28,Zone1,T3,464,9
12/23/2021,05:28,Zone1,T4,545,22
12/23/2021,05:28,Zone2,T1,477,11
12/23/2021,05:28,Zone2,T2,400,0
12/23/2021,05:29,Zone1,T1,508,16
12/23/2021,05:29,Zone1,T2,491,13
12/23/2021,05:29,Zone1,T3,441,6
12/23/2021,05:29,Zone1,T4,523,18
12/23/2021,05:29,Zone2,T1,508,16
12/23/2021,05:29,Zone2,T2,400,0
12/23/2021,05:30,Zone1,T1,518,17
12/23/2021,05:30,Zone1,T2,451,7
12/23/2021,05:30,Zone1,T3,442,6
12/23/2021,05:30,Zone1,T4,503,15
12/23/2021,05:30,Zone2,T1,508,16
12/23/2021,05:30,Zone2,T2,400,0
12/23/2021,05:31,Zone1,T1,531,19
12/23/2021,05:31,Zone1,T2,478,11
12/23/2021,05:31,Zone1,T3,435,5
12/23/2021,05:31,Zone1,T4,520,18
12/23/2021,05:31,Zone2,T1,486,13
12/23/2021,05:31,Zone2,T2,400,0
12/23/2021,05:32,Zone1,T1,508,16
12/23/2021,05:32,Zone1,T2,482,12
12/23/2021,05:32,Zone1,T3,442,6
12/23/2021,05:32,Zone1,T4,531,19
12/23/2021,05:32,Zone2,T1,477,11
12/23/2021,05:32,Zone2,T2,400,0
12/23/2021,05:33,Zone1,T1,506,16
12/23/2021,05:33,Zone1,T2,433,5
12/23/2021,05:33,Zone1,T3,466,10
12/23/2021,05:33,Zone1,T4,531,19
12/23/2021,05:33,Zone2,T1,503,15
12/23/2021,05:33,Zone2,T2,400,0
12/23/2021,05:34,Zone1,T1,502,15
12/23/2021,05:34,Zone1,T2,477,11
12/23/2021,05:34,Zone1,T3,426,3
12/23/2021,05:34,Zone1,T4,520,18
12/23/2021,05:34,Zone2,T1,517,17
12/23/2021,05:34,Zone2,T2,400,0
12/23/2021,05:35,Zone1,T1,496,14
12/23/2021,05:35,Zone1,T2,488,13
12/23/2021,05:35,Zone1,T3,438,5
12/23/2021,05:35,Zone1,T4,529,19
12/23/2021,05:35,Zone2,T1,496,14
12/23/2021,05:35,Zone2,T2,400,0
12/23/2021,05:36,Zone1,T1,530,19
12/23/2021,05:36,Zone1,T2,473,11
12/23/2021,05:36,Zone1,T3,420,3
12/23/2021,05:36,Zone1,T4,506,16
12/23/2021,05:36,Zone2,T1,498,14
12/23/2021,05:36,Zone2,T2,400,0
12/23/2021,05:37,Zone1,T1,485,12
12/23/2021,05:37,Zone1,T2,488,13
12/23/2021,05:37,Zone1,T3,459,8
12/23/2021,05:37,Zone1,T4,534,20
12/23/2021,05:37,Zone2,T1,517,17
12/23/2021,05:37,Zone2,T2,400,0
12/23/2021,05:38,Zone1,T1,526,19
12/23/2021,05:38,Zone1,T2,465,9
12/23/2021,05:38,Zone1,T3,425,3
12/23/2021,05:38,Zone1,T4,505,15
12/23/2021,05:38,Zone2,T1,503,15
12/23/2021,05:38,Zone2,T2,400,0
12/23/2021,05:39,Zone1,T1,506,16
12/23/2021,05:39,Zone1,T2,477,11
12/23/2021,05:39,Zone1,T3,455,8
12/23/2021,05:39,Zone1,T4,533,20
12/23/2021,05:39,Zone2,T1,508,16
12/23/2021,05:39,Zone2,T2,400,0
12/23/2021,05:40,Zone1,T1,496,14
12/23/2021,05:40,Zone1,T2,443,6
12/23/2021,05:40,Zone1,T3,426,3
12/23/2021,05:40,Zone1,T4,515,17
12/23/2021,05:40,Zone2,T1,487,13
12/23/2021,05:40,Zone2,T2,400,0
12/23/2021,05:41,Zone1,T1,523,18
12/23/2021,05:41,Zone1,T2,465,9
12/23/2021,05:41,Zone1,T3,452,7
12/23/2021,05:41,Zone1,T4,514,17
12/23/2021,05:41,Zone2,T1,498,14
12/23/2021,05:41,Zone2,T2,400,0
12/23/2021,05:42,Zone1,T1,526,19
12/23/2021,05:42,Zone1,T2,465,9
12/23/2021,05:42,Zone1,T3,434,5
12/23/2021,05:42,Zone1,T4,524,18
12/23/2021,05:42,Zone2,T1,492,14
12/23/2021,05:42,Zone2,T2,400,0
12/23/2021,05:43,Zone1,T1,498,14
12/23/2021,05:43,Zone1,T2,492,14
12/23/2021,05:43,Zone1,T3,463,9
12/23/2021,05:43,Zone1,T4,495,14
12/23/2021,05:43,Zone2,T1,503,15
12/23/2021,05:43,Zone2,T2,400,0
12/23/2021,05:44,Zone1,T1,530,19
12/23/2021,05:44,Zone1,T2,486,13
12/23/2021,05:44,Zone1,T3,433,5
12/23/2021,05:44,Zone1,T4,551,23
12/23/2021,05:44,Zone2,T1,498,14
12/23/2021,05:44,Zone2,T2,400,0
12/23/2021,05:45,Zone1,T1,518,17
12/23/2021,05:45,Zone1,T2,463,9
12/23/2021,05:45,Zone1,T3,417,2
12/23/2021,05:45,Zone1,T4,493,14
12/23/2021,05:45,Zone2,T1,503,15
12/23/2021,05:45,Zone2,T2,400,0
12/23/2021,05:46,Zone1,T1,493,14
12/23/2021,05:46,Zone1,T2,480,12
12/23/2021,05:46,Zone1,T3,455,8
12/23/2021,05:46,Zone1,T4,556,23
12/23/2021,05:46,Zone2,T1,487,13
12/23/2021,05:46,Zone2,T2,400,0
12/23/2021,05:47,Zone1,T1,496,14
12/23/2021,05:47,Zone1,T2,470,10
12/23/2021,05:47,Zone1,T3,417,2
12/23/2021,05:47,Zone1,T4,505,15
12/23/2021,05:47,Zone2,T1,517,17
12/23/2021,05:47,Zone2,T2,400,0
12/23/2021,05:48,Zone1,T1,526,19
12/23/2021,05:48,Zone1,T2,447,7
12/23/2021,05:48,Zone1,T3,447,7
12/23/2021,05:48,Zone1,T4,539,21
12/23/2021,05:48,Zone2,T1,492,14
12/23/2021,05:48,Zone2,T2,400,0
12/23/2021,05:49,Zone1,T1,508,16
12/23/2021,05:49,Zone1,T2,478,11
12/23/2021,05:49,Zone1,T3,425,3
12/23/2021,05:49,Zone1,T4,518,17
12/23/2021,05:49,Zone2,T1,486,13
12/23/2021,05:49,Zone2,T2,400,0
12/23/2021,05:50,Zone1,T1,526,19
12/23/2021,05:50,Zone1,T2,485,12
12/23/2021,05:50,Zone1,T3,465,9
12/23/2021,05:50,Zone1,T4,491,13
12/23/2021,05:50,Zone2,T1,530,19
12/23/2021,05:50,Zone2,T2,400,0
12/23/2021,05:51,Zone1,T1,523,18
12/23/2021,05:51,Zone1,T2,451,7
12/23/2021,05:51,Zone1,T3,423,3
12/23/2021,05:51,Zone1,T4,500,15
12/23/2021,05:51,Zone2,T1,508,16
12/23/2021,05:51,Zone2,T2,400,0
12/23/2021,05:52,Zone1,T1,542,21
12/23/2021,05:52,Zone1,T2,466,10
12/23/2021,05:52,Zone1,T3,460,9
12/23/2021,05:52,Zone1,T4,486,13
12/23/2021,05:52,Zone2,T1,503,15
12/23/2021,05:52,Zone2,T2,400,0
12/23/2021,05:53,Zone1,T1,542,21
12/23/2021,05:53,Zone1,T2,491,13
12/23/2021,05:53,Zone1,T3,410,1
12/23/2021,05:53,Zone1,T4,514,17
12/23/2021,05:53,Zone2,T1,475,11
12/23/2021,05:53,Zone2,T2,400,0
